"sub","game","sum","mean.up","mean.rt","median.rt","mean.switch","mean.payoff","prop","count.trial","flag.trial","flag.variance","version","flag.switch.0","flag.switch.1","flag.ns","slope.lottery","flag.slopes","flag.lottery","Gender","Age","age.cat"
"9859709","coordination",14,0.933333333333333,2159.69066666666,1660.79999999999,0.0714285714285714,10.9622641509434,0.933333333333333,15,0,0,"ver2","0","0","0",-4.20240728470748,"0","0",NA,26,"Adults"
"9859709","lottery",6,0.4,3054.56133333334,2274.79999999999,0.0714285714285714,9.6,0.4,15,0,0,"ver2","0","0","0",-4.20240728470748,"0","0",NA,26,"Adults"
"9859710","competition",3,0.2,5334.70686666658,4475.02100000001,0.357142857142857,8.82452830188679,0.2,15,0,0,"ver2","0","0","0",-3.59580859732597,"0","0","F",22,"Adults"
"9859710","coordination",6,0.4,7505.1195999999,5310.15899999972,0.0714285714285714,12.1754716981132,0.4,15,0,0,"ver2","0","0","0",-3.59580859732597,"0","0","F",22,"Adults"
"9859710","lottery",5,0.333333333333333,3277.62039999991,1965.51099999991,0.0714285714285714,9.5,0.333333333333333,15,0,0,"ver2","0","0","0",-3.59580859732597,"0","0","F",22,"Adults"
"9859711","competition",3,0.2,1435.13333333334,1037,0.0714285714285714,8.87358490566038,0.2,15,0,0,"ver2","0","0","0",-4.35121880702236,"0","0",NA,NA,"Adults"
"9859711","coordination",10,0.666666666666667,2486.66666666667,1788,0.214285714285714,12.1610062893082,0.666666666666667,15,0,0,"ver2","0","0","0",-4.35121880702236,"0","0",NA,NA,"Adults"
"9859711","lottery",7,0.466666666666667,1662.33333333334,1261,0.0714285714285714,9.63333333333333,0.466666666666667,15,0,0,"ver2","0","0","0",-4.35121880702236,"0","0",NA,NA,"Adults"
"9859712","competition",6,0.4,4587.76473333349,2302.48100000009,0.0714285714285714,9.49622641509434,0.4,15,0,0,"ver2","0","0","0",-4.35121880702236,"0","0","F",22,"Adults"
"9859712","coordination",9,0.6,2946.71586666681,2625.56600000028,0.0714285714285714,12.7452830188679,0.6,15,0,0,"ver2","0","0","0",-4.35121880702236,"0","0","F",22,"Adults"
"9859712","lottery",7,0.466666666666667,2985.30193333352,2028.9320000001,0.0714285714285714,9.63333333333333,0.466666666666667,15,0,0,"ver2","0","0","0",-4.35121880702236,"0","0","F",22,"Adults"
"9859713","competition",6,0.4,4434,4139,0.428571428571429,8.5440251572327,0.4,15,0,0,"ver2","0","0","0",-3.50378338932455,"0","0","F",22,"Adults"
"9859713","coordination",8,0.533333333333333,2731.8,2320,0.0714285714285714,12.6754716981132,0.533333333333333,15,0,0,"ver2","0","0","0",-3.50378338932455,"0","0","F",22,"Adults"
"9859713","lottery",6,0.4,1899.26666666667,1602,0.214285714285714,9.53333333333333,0.4,15,0,0,"ver2","0","0","0",-3.50378338932455,"0","0","F",22,"Adults"
"9859716","competition",0,0,1555.21553333335,958.820000000094,0,8,0,15,0,1,"ver2","1","0","1",NA,"0","1","F",23,"Adults"
"9859716","coordination",14,0.933333333333333,897.980599999992,749.474999999991,0.0714285714285714,10.9622641509434,0.933333333333333,15,0,0,"ver2","1","0","1",NA,"0","1","F",23,"Adults"
"9859716","lottery",0,0,966.862066666678,774.711000000003,0,8,0,15,0,1,"ver2","1","0","1",NA,"0","1","F",23,"Adults"
"9859722","competition",15,1,2168.0141999999,1991.97399999999,0,9.66037735849057,1,15,0,1,"ver2","0","1","1",NA,"0","1","F",36,"Adults"
"9859722","coordination",15,1,2601.84839999993,2368.82500000001,0,10.2169811320755,1,15,0,1,"ver2","0","1","1",NA,"0","1","F",36,"Adults"
"9859722","lottery",15,1,2296.96586666665,2016.603,0,7.5,1,15,0,1,"ver2","0","1","1",NA,"0","1","F",36,"Adults"
"9864881","competition",5,0.333333333333333,3589.36553332698,3442.30300000001,0.357142857142857,7.91509433962264,0.333333333333333,15,0,0,"ver2","0","0","0",-1.31029024991524,"0","0","F",22,"Adults"
"9864881","coordination",4,0.266666666666667,4302.71873334287,3002.61700004768,0.0714285714285714,11.1163522012579,0.266666666666667,15,0,0,"ver2","0","0","0",-1.31029024991524,"0","0","F",22,"Adults"
"9864881","lottery",6,0.4,3026.18153333016,2079.74100000001,0.214285714285714,8.93333333333333,0.4,15,0,0,"ver2","0","0","0",-1.31029024991524,"0","0","F",22,"Adults"
"9864889","competition",6,0.4,2326.23480002702,1957.81599997616,0.642857142857143,8.80125786163522,0.4,15,0,0,"ver2","0","0","0",-3.59724273360754,"0","0","F",22,"Adults"
"9864889","coordination",8,0.533333333333333,2135.13120001749,1564.07799997616,0.0714285714285714,12.6754716981132,0.533333333333333,15,0,0,"ver2","0","0","0",-3.59724273360754,"0","0","F",22,"Adults"
"9864889","lottery",7,0.466666666666667,2598.90593335559,1920.18500007153,0.214285714285714,9.56666666666667,0.466666666666667,15,0,0,"ver2","0","0","0",-3.59724273360754,"0","0","F",22,"Adults"
"9864890","competition",4,0.266666666666667,3775.58980010808,2918.61400019075,0.357142857142857,8.18364779874214,0.266666666666667,15,0,0,"ver2","0","0","0",-1.71885881693713,"0","0","F",27,"Adults"
"9864890","coordination",9,0.6,2640.73513340645,1916.62000000002,0.0714285714285714,12.7452830188679,0.6,15,0,0,"ver2","0","0","0",-1.71885881693713,"0","0","F",27,"Adults"
"9864890","lottery",6,0.4,4673.61053342234,4177.30200014305,0.285714285714286,9.13333333333333,0.4,15,0,0,"ver2","0","0","0",-1.71885881693713,"0","0","F",27,"Adults"
"9865052","competition",11,0.733333333333333,2172.67086666675,1699.94000000003,0.5,9.37232704402516,0.733333333333333,15,0,0,"ver2","0","0","0",-0.497960852883099,"0","0","F",24,"Adults"
"9865052","coordination",8,0.533333333333333,1667.5292,1350.084,0.214285714285714,12.0874213836478,0.533333333333333,15,0,0,"ver2","0","0","0",-0.497960852883099,"0","0","F",24,"Adults"
"9865052","lottery",7,0.466666666666667,2625.99100000005,2266.71200000001,0.5,8.3,0.466666666666667,15,0,0,"ver2","0","0","0",-0.497960852883099,"0","0","F",24,"Adults"
"10933689","competition",9,0.6,3227.08666670481,1419.59999995232,0.214285714285714,7.67227414330218,0.6,15,0,0,"ver1","0","0","0",-2.50483563494268,"0","0","M",11,"Children"
"10933689","coordination",7,0.466666666666667,1732.5000000159,1142.30000009536,0.0714285714285714,11.0118380062305,0.466666666666667,15,0,0,"ver1","0","0","0",-2.50483563494268,"0","0","M",11,"Children"
"10933689","lottery",9,0.6,1856.7066667525,1303.50000014305,0.214285714285714,9.36666666666667,0.6,15,0,0,"ver1","0","0","0",-2.50483563494268,"0","0","M",11,"Children"
"10933690","competition",7,0.466666666666667,2194.07333344777,1874.20000019074,0.0714285714285714,8.25482866043614,0.466666666666667,15,0,0,"ver1","0","0","0",-2.32787623837702,"0","0","M",9,"Children"
"10933690","coordination",9,0.6,1982.07333351771,1470.6,0.0714285714285714,11.018691588785,0.6,15,0,0,"ver1","0","0","0",-2.32787623837702,"0","0","M",9,"Children"
"10933690","lottery",10,0.666666666666667,1637.29333352407,1556.90000019074,0.214285714285714,9.26666666666667,0.666666666666667,15,0,0,"ver1","0","0","0",-2.32787623837702,"0","0","M",9,"Children"
"10933691","competition",2,0.133333333333333,2246.9333333842,1702.59999990463,0.214285714285714,7.98878504672897,0.133333333333333,15,0,0,"ver1","0","0","0",-0.253338642115962,"0","0","M",11,"Children"
"10933691","coordination",2,0.133333333333333,1049.64000006994,909.900000190741,0.285714285714286,8.35763239875389,0.133333333333333,15,0,0,"ver1","0","0","0",-0.253338642115962,"0","0","M",11,"Children"
"10933691","lottery",2,0.133333333333333,1109.00000010808,1000.00000000003,0.285714285714286,8.06666666666667,0.133333333333333,15,0,0,"ver1","0","0","0",-0.253338642115962,"0","0","M",11,"Children"
"10933692","competition",3,0.2,6713.24666662693,3357.10000000001,0.285714285714286,8.10654205607477,0.2,15,0,0,"ver1","1","0","1",NA,"0","1","M",11,"Children"
"10933692","coordination",4,0.266666666666667,4741.01999996503,3358.89999990464,0.357142857142857,9.69034267912773,0.266666666666667,15,0,0,"ver1","1","0","1",NA,"0","1","M",11,"Children"
"10933692","lottery",0,0,7842.97999996979,4223.89999990462,0,8,0,15,0,1,"ver1","1","0","1",NA,"0","1","M",11,"Children"
"10933693","competition",8,0.533333333333333,3179.24666666667,2315.79999980927,0.0714285714285714,8.09532710280374,0.533333333333333,15,0,0,"ver1","0","0","0",0.0499721488483309,"1","1","M",11,"Children"
"10933693","coordination",5,0.333333333333333,2569.82,1932.29999999999,0.357142857142857,10.2753894080997,0.333333333333333,15,0,0,"ver1","0","0","0",0.0499721488483309,"1","1","M",11,"Children"
"10933693","lottery",5,0.333333333333333,4150.78666665395,3521.19999980927,0.428571428571429,7.76666666666667,0.333333333333333,15,0,0,"ver1","0","0","0",0.0499721488483309,"1","1","M",11,"Children"
"10933694","competition",5,0.333333333333333,2381.1399999857,2086.90000004768,0.357142857142857,8.22056074766355,0.333333333333333,15,0,0,"ver1","0","0","0",-0.785928030078348,"0","0","F",10,"Children"
"10933694","coordination",8,0.533333333333333,2058.61999998728,1530.19999997615,0.214285714285714,10.7470404984424,0.533333333333333,15,0,0,"ver1","0","0","0",-0.785928030078348,"0","0","F",10,"Children"
"10933694","lottery",7,0.466666666666667,2909.59333333334,2294.79999997616,0.642857142857143,8.56666666666667,0.466666666666667,15,0,0,"ver1","0","0","0",-0.785928030078348,"0","0","F",10,"Children"
"10933695","competition",9,0.6,1549.6399998792,1092.59999990463,0.714285714285714,7.2398753894081,0.6,15,0,0,"ver1","0","0","0",-0.454604027448676,"0","0","F",11,"Children"
"10933695","coordination",7,0.466666666666667,1775.09333320618,1201.20000000001,0.5,6.61246105919003,0.466666666666667,15,0,0,"ver1","0","0","0",-0.454604027448676,"0","0","F",11,"Children"
"10933695","lottery",6,0.4,2666.4266665713,2261.0999997139,0.571428571428571,8.26666666666667,0.4,15,0,0,"ver1","0","0","0",-0.454604027448676,"0","0","F",11,"Children"
"10933696","competition",8,0.533333333333333,2006.77999992053,1522.29999985694,0.357142857142857,8.02367601246106,0.533333333333333,15,0,0,"ver1","0","0","0",-0.497960852883099,"0","0","F",11,"Children"
"10933696","coordination",6,0.4,1566.41333324432,1397.29999980927,0.357142857142857,10.0093457943925,0.4,15,0,0,"ver1","0","0","0",-0.497960852883099,"0","0","F",11,"Children"
"10933696","lottery",7,0.466666666666667,2538.6066665713,2442.99999990463,0.571428571428571,8.3,0.466666666666667,15,0,0,"ver1","0","0","0",-0.497960852883099,"0","0","F",11,"Children"
"10933697","competition",6,0.4,2988.93333334605,2145.50000009537,0.642857142857143,7.798753894081,0.4,15,0,0,"ver1","0","0","0",-0.0266211251601627,"1","1","M",10,"Children"
"10933697","coordination",8,0.533333333333333,1434.48666666349,1130.8,0.357142857142857,10.1694704049844,0.533333333333333,15,0,0,"ver1","0","0","0",-0.0266211251601627,"1","1","M",10,"Children"
"10933697","lottery",11,0.733333333333333,987.733333333332,704.19999995231,0.571428571428571,7.7,0.733333333333333,15,0,0,"ver1","0","0","0",-0.0266211251601627,"1","1","M",10,"Children"
"10933698","competition",5,0.333333333333333,1904.25999995867,1384,0.357142857142857,8.23676012461059,0.333333333333333,15,0,0,"ver1","0","0","0",-0.169698616136028,"0","0","M",11,"Children"
"10933698","coordination",4,0.266666666666667,2419.08666665395,1877.40000004768,0.214285714285714,6.86915887850467,0.266666666666667,15,0,0,"ver1","0","0","0",-0.169698616136028,"0","0","M",11,"Children"
"10933698","lottery",4,0.266666666666667,2269.68666666667,1609.79999990463,0.571428571428571,8,0.266666666666667,15,0,0,"ver1","0","0","0",-0.169698616136028,"0","0","M",11,"Children"
"10933699","competition",2,0.133333333333333,2765.66000007312,2233.3,0.0714285714285714,8.33271028037383,0.133333333333333,15,0,0,"ver1","1","0","1",NA,"0","1","F",10,"Children"
"10933699","coordination",0,0,1811.69333341916,1238.10000000001,0,8,0,15,0,1,"ver1","1","0","1",NA,"0","1","F",10,"Children"
"10933699","lottery",0,0,1488.44666676521,1211.00000019075,0,8,0,15,0,1,"ver1","1","0","1",NA,"0","1","F",10,"Children"
"10933700","competition",9,0.6,1613.19333331426,1284.80000004769,0.357142857142857,7.8006230529595,0.6,15,0,0,"ver1","0","0","0",-0.425148044060069,"0","0","F",11,"Children"
"10933700","coordination",14,0.933333333333333,1279.7133333238,1135.79999995232,0.142857142857143,8.20623052959501,0.933333333333333,15,0,0,"ver1","0","0","0",-0.425148044060069,"0","0","F",11,"Children"
"10933700","lottery",10,0.666666666666667,4220.82666662534,1492.69999995231,0.5,8.13333333333333,0.666666666666667,15,0,0,"ver1","0","0","0",-0.425148044060069,"0","0","F",11,"Children"
"10933701","competition",5,0.333333333333333,3358.17333340963,2897.49999990463,0.5,7.11152647975078,0.333333333333333,15,0,0,"ver1","0","0","0",0.0433831692333841,"1","1","F",11,"Children"
"10933701","coordination",7,0.466666666666667,1940.5200000445,1744.70000009536,0.285714285714286,8.33582554517134,0.466666666666667,15,0,0,"ver1","0","0","0",0.0433831692333841,"1","1","F",11,"Children"
"10933701","lottery",4,0.266666666666667,1714.26000005722,1500,0.357142857142857,7.8,0.266666666666667,15,0,0,"ver1","0","0","0",0.0433831692333841,"1","1","F",11,"Children"
"10933702","competition",10,0.666666666666667,2323.48000008901,1486.00000004769,0.428571428571429,7.37632398753894,0.666666666666667,15,0,0,"ver1","0","0","0",-0.0980454584348016,"1","1","M",11,"Children"
"10933702","coordination",10,0.666666666666667,1895.34000008583,1601.39999999999,0.642857142857143,8.28348909657321,0.666666666666667,15,0,0,"ver1","0","0","0",-0.0980454584348016,"1","1","M",11,"Children"
"10933702","lottery",10,0.666666666666667,917.620000098543,640.100000190723,0.428571428571429,7.8,0.666666666666667,15,0,0,"ver1","0","0","0",-0.0980454584348016,"1","1","M",11,"Children"
"10933703","competition",4,0.266666666666667,2210.26666669846,1800.00000000001,0.428571428571429,8.01931464174455,0.266666666666667,15,0,0,"ver1","0","0","0",-1.13386495301488,"0","0","F",10,"Children"
"10933703","coordination",5,0.333333333333333,2836.38666671594,2345.30000009536,0.5,9.84859813084112,0.333333333333333,15,0,0,"ver1","0","0","0",-1.13386495301488,"0","0","F",10,"Children"
"10933703","lottery",7,0.466666666666667,2010.65333339214,1668.20000002385,0.642857142857143,8.83333333333333,0.466666666666667,15,0,0,"ver1","0","0","0",-1.13386495301488,"0","0","F",10,"Children"
"10933704","competition",5,0.333333333333333,1821.74666660945,1578.7999997139,0.357142857142857,8.09595015576324,0.333333333333333,15,0,0,"ver1","0","0","0",-0.927474066073142,"0","0","F",11,"Children"
"10933704","coordination",5,0.333333333333333,3351.15999991099,3262.29999980926,0.642857142857143,9.2816199376947,0.333333333333333,15,0,0,"ver1","0","0","0",-0.927474066073142,"0","0","F",11,"Children"
"10933704","lottery",8,0.533333333333333,1867.63333319982,1665.39999980928,0.357142857142857,8.66666666666667,0.533333333333333,15,0,0,"ver1","0","0","0",-0.927474066073142,"0","0","F",11,"Children"
"10933705","competition",7,0.466666666666667,1495.61333328883,1182.60000000001,0.357142857142857,7.97943925233645,0.466666666666667,15,0,0,"ver1","0","0","0",-1.10826547826933,"0","0","M",11,"Children"
"10933705","coordination",11,0.733333333333333,3334.03333326975,1303.40000009537,0.357142857142857,9.82616822429907,0.733333333333333,15,0,0,"ver1","0","0","0",-1.10826547826933,"0","0","M",11,"Children"
"10933705","lottery",12,0.8,1591.27999993006,1408.4,0.285714285714286,8.53333333333333,0.8,15,0,0,"ver1","0","0","0",-1.10826547826933,"0","0","M",11,"Children"
"10933876","competition",0,0,1652.88666660309,1471.39999985695,0,8,0,15,0,1,"ver1","0","0","0",0.013297997630652,"1","1","F",10,"Children"
"10933876","coordination",15,1,3263.73999993006,2771.69999980927,0,8.27102803738318,1,15,0,1,"ver1","0","0","0",0.013297997630652,"1","1","F",10,"Children"
"10933876","lottery",14,0.933333333333333,5473.99333326657,4185.2,0.142857142857143,7.6,0.933333333333333,15,0,0,"ver1","0","0","0",0.013297997630652,"1","1","F",10,"Children"
"10933877","competition",7,0.466666666666667,2202.06000001589,1716.20000000001,0.5,7.62866043613707,0.466666666666667,15,0,0,"ver1","0","0","0",-1.6038738379658,"0","0","M",10,"Children"
"10933877","coordination",8,0.533333333333333,2044.6266666762,1647.00000009537,0.214285714285714,10.6417445482866,0.533333333333333,15,0,0,"ver1","0","0","0",-1.6038738379658,"0","0","M",10,"Children"
"10933877","lottery",7,0.466666666666667,3579.49333337466,3343.80000009536,0.357142857142857,9.1,0.466666666666667,15,0,0,"ver1","0","0","0",-1.6038738379658,"0","0","M",10,"Children"
"10933878","competition",6,0.4,4598.71333336035,4150.7,0.428571428571429,7.79688473520249,0.4,15,0,0,"ver1","0","0","0",-1.69631591247561,"0","0","M",10,"Children"
"10933878","coordination",5,0.333333333333333,3415.14666669687,2823.79999997615,0.357142857142857,10.3794392523364,0.333333333333333,15,0,0,"ver1","0","0","0",-1.69631591247561,"0","0","M",10,"Children"
"10933878","lottery",8,0.533333333333333,2513.16000004768,2292.89999999999,0.357142857142857,9.13333333333333,0.533333333333333,15,0,0,"ver1","0","0","0",-1.69631591247561,"0","0","M",10,"Children"
"10933879","competition",9,0.6,4527.76666671435,3094.4,0.285714285714286,7.6417445482866,0.6,15,0,0,"ver1","0","0","0",0.502392726705663,"1","1","M",10,"Children"
"10933879","coordination",5,0.333333333333333,2672.01333336513,2257.69999995231,0.428571428571429,8.52398753894081,0.333333333333333,15,0,0,"ver1","0","0","0",0.502392726705663,"1","1","M",10,"Children"
"10933879","lottery",7,0.466666666666667,1971.59333338419,1868.69999999998,0.428571428571429,7.23333333333333,0.466666666666667,15,0,0,"ver1","0","0","0",0.502392726705663,"1","1","M",10,"Children"
"10933880","competition",5,0.333333333333333,2456.63333325068,1847.69999990464,0.5,8.09719626168224,0.333333333333333,15,0,0,"ver1","0","0","0",-0.595082807718219,"0","0","F",11,"Children"
"10933880","coordination",6,0.4,2374.71999990781,2020.79999985694,0.571428571428571,6.97320872274143,0.4,15,0,0,"ver1","0","0","0",-0.595082807718219,"0","0","F",11,"Children"
"10933880","lottery",6,0.4,5166.48666659037,5016.59999995232,0.5,8.4,0.4,15,0,0,"ver1","0","0","0",-0.595082807718219,"0","0","F",11,"Children"
"10933881","competition",2,0.133333333333333,2363.40000001749,1683.19999999998,0.285714285714286,7.81433021806854,0.133333333333333,15,0,0,"ver1","0","0","0",-0.19313774220291,"0","0","M",9,"Children"
"10933881","coordination",9,0.6,3928.90000002861,3197.60000007153,0.714285714285714,7.72523364485981,0.6,15,0,0,"ver1","0","0","0",-0.19313774220291,"0","0","M",9,"Children"
"10933881","lottery",6,0.4,1750.38666666984,1800.10000000001,0.428571428571429,8,0.4,15,0,0,"ver1","0","0","0",-0.19313774220291,"0","0","M",9,"Children"
"10933882","competition",9,0.6,2009.89333354949,1830.60000038147,0.0714285714285714,7.98130841121495,0.6,15,0,0,"ver1","0","0","0",-2.86394126127949,"0","0","M",10,"Children"
"10933882","coordination",9,0.6,2488.98000017166,2114.60000000001,0.0714285714285714,11.018691588785,0.6,15,0,0,"ver1","0","0","0",-2.86394126127949,"0","0","M",10,"Children"
"10933882","lottery",8,0.533333333333333,3066.84666680018,2054.8,0.214285714285714,9.46666666666667,0.533333333333333,15,0,0,"ver1","0","0","0",-2.86394126127949,"0","0","M",10,"Children"
"10933884","competition",8,0.533333333333333,1362.60000011444,731.700000095356,0.714285714285714,7.00498442367601,0.533333333333333,15,0,0,"ver1","0","0","0",0.118515229388745,"1","1","F",10,"Children"
"10933884","coordination",8,0.533333333333333,948.413333450954,649.100000095379,0.642857142857143,9.22492211838006,0.533333333333333,15,0,0,"ver1","0","0","0",0.118515229388745,"1","1","F",10,"Children"
"10933884","lottery",6,0.4,3629.71333337148,2287.40000014305,0.642857142857143,7.66666666666667,0.4,15,0,0,"ver1","0","0","0",0.118515229388745,"1","1","F",10,"Children"
"10933885","competition",8,0.533333333333333,2098.73999995868,1618.40000000001,0.0714285714285714,8.12336448598131,0.533333333333333,15,0,0,"ver1","0","0","0",-1.43219394732452,"0","0","M",10,"Children"
"10933885","coordination",8,0.533333333333333,1644.04666662852,1393.2,0.0714285714285714,11.0766355140187,0.533333333333333,15,0,0,"ver1","0","0","0",-1.43219394732452,"0","0","M",10,"Children"
"10933885","lottery",6,0.4,2755.97333329042,2360.3,0.5,9,0.4,15,0,0,"ver1","0","0","0",-1.43219394732452,"0","0","M",10,"Children"
"10933886","competition",6,0.4,2254.05999994914,1691.49999990463,0.642857142857143,7.74828660436137,0.4,15,0,0,"ver1","0","0","0",-2.89887553943185,"0","0","F",10,"Children"
"10933886","coordination",15,1,1236.6333333079,1186.69999980927,0,8.27102803738318,1,15,0,1,"ver1","0","0","0",-2.89887553943185,"0","0","F",10,"Children"
"10933886","lottery",4,0.266666666666667,2500.38666666031,1751.70000019074,0.0714285714285714,9.33333333333333,0.266666666666667,15,0,0,"ver1","0","0","0",-2.89887553943185,"0","0","F",10,"Children"
"10933887","competition",15,1,1528.84000002225,1063.29999995232,0,6.7196261682243,1,15,0,1,"ver1","0","0","0",0.392910952950279,"1","1","F",10,"Children"
"10933887","coordination",14,0.933333333333333,2159.44666670164,1782.4,0.0714285714285714,8.92523364485981,0.933333333333333,15,0,0,"ver1","0","0","0",0.392910952950279,"1","1","F",10,"Children"
"10933887","lottery",11,0.733333333333333,2253.65333339373,1181.10000004768,0.214285714285714,7.3,0.733333333333333,15,0,0,"ver1","0","0","0",0.392910952950279,"1","1","F",10,"Children"
"10933888","competition",15,1,2424.62666656494,1830.5,0,6.58878504672897,1,15,0,1,"ver1","0","0","0",-0.603257757433173,"0","0","M",10,"Children"
"10933888","coordination",0,0,2147.18666658402,1833.69999990464,0,8,0,15,0,1,"ver1","0","0","0",-0.603257757433173,"0","0","M",10,"Children"
"10933888","lottery",14,0.933333333333333,1785.8666666158,1639.70000009537,0.0714285714285714,8,0.933333333333333,15,0,0,"ver1","0","0","0",-0.603257757433173,"0","0","M",10,"Children"
"10933889","competition",8,0.533333333333333,1933.06666668574,1422.99999990463,0.571428571428571,7.29532710280374,0.533333333333333,15,0,0,"ver1","0","0","0",0.131565297073022,"1","1","F",10,"Children"
"10933889","coordination",6,0.4,1785.13333333969,1079.7,0.571428571428571,7.28411214953271,0.4,15,0,0,"ver1","0","0","0",0.131565297073022,"1","1","F",10,"Children"
"10933889","lottery",8,0.533333333333333,1697.68666664759,1497.10000009536,0.5,7.6,0.533333333333333,15,0,0,"ver1","0","0","0",0.131565297073022,"1","1","F",10,"Children"
"10933890","competition",5,0.333333333333333,2013.59333334128,1421.60000007151,0.642857142857143,7.58442367601246,0.333333333333333,15,0,0,"ver1","0","0","0",-0.491694005339054,"0","0","M",10,"Children"
"10933890","coordination",2,0.133333333333333,1940.64000002225,1382.50000004769,0.285714285714286,8.15077881619938,0.133333333333333,15,0,0,"ver1","0","0","0",-0.491694005339054,"0","0","M",10,"Children"
"10933890","lottery",5,0.333333333333333,3357.22666668574,2069.2,0.357142857142857,8.3,0.333333333333333,15,0,0,"ver1","0","0","0",-0.491694005339054,"0","0","M",10,"Children"
"10933892","competition",2,0.133333333333333,2288.23333330155,1646.60000009536,0.214285714285714,7.57632398753894,0.133333333333333,15,0,0,"ver1","0","0","0",0.581937143429331,"1","1","F",10,"Children"
"10933892","coordination",2,0.133333333333333,3435.35333325068,1947.7999997139,0.214285714285714,7.03302180685358,0.133333333333333,15,0,0,"ver1","0","0","0",0.581937143429331,"1","1","F",10,"Children"
"10933892","lottery",2,0.133333333333333,2278.53333328247,1431.20000000001,0.285714285714286,7.46666666666667,0.133333333333333,15,0,0,"ver1","0","0","0",0.581937143429331,"1","1","F",10,"Children"
"10933893","competition",4,0.266666666666667,2112.4666666158,1101.99999995231,0.214285714285714,7.26791277258567,0.266666666666667,15,0,0,"ver1","0","0","0",-0.366784500706309,"0","0","M",10,"Children"
"10933893","coordination",8,0.533333333333333,1400.17333327293,782.500000047687,0.714285714285714,8.80623052959502,0.533333333333333,15,0,0,"ver1","0","0","0",-0.366784500706309,"0","0","M",10,"Children"
"10933893","lottery",7,0.466666666666667,2085.67999997775,1222.29999985695,0.571428571428571,8.16666666666667,0.466666666666667,15,0,0,"ver1","0","0","0",-0.366784500706309,"0","0","M",10,"Children"
"10933894","competition",5,0.333333333333333,1968.80000022252,1799.7,0.214285714285714,8.38193146417446,0.333333333333333,15,0,0,"ver1","0","0","0",-1.58375537298586,"0","0","M",10,"Children"
"10933894","coordination",4,0.266666666666667,2114.70000017166,1708.39999999999,0.285714285714286,9.69968847352025,0.266666666666667,15,0,0,"ver1","0","0","0",-1.58375537298586,"0","0","M",10,"Children"
"10933894","lottery",5,0.333333333333333,2370.74666678111,1716.8,0.285714285714286,9.03333333333333,0.333333333333333,15,0,0,"ver1","0","0","0",-1.58375537298586,"0","0","M",10,"Children"
"10933895","competition",6,0.4,2652.68000006358,1770.49999980925,0.285714285714286,7.7214953271028,0.4,15,0,0,"ver1","0","0","0",0.0809281730182916,"1","1","F",9,"Children"
"10933895","coordination",8,0.533333333333333,3736.94000001907,2829.19999980927,0.428571428571429,9.58255451713396,0.533333333333333,15,0,0,"ver1","0","0","0",0.0809281730182916,"1","1","F",9,"Children"
"10933895","lottery",9,0.6,4584.03333332698,3718.79999980927,0.428571428571429,7.63333333333333,0.6,15,0,0,"ver1","0","0","0",0.0809281730182916,"1","1","F",9,"Children"
"10933896","competition",8,0.533333333333333,1720.2199998792,1350.7,0.285714285714286,7.87040498442368,0.533333333333333,15,0,0,"ver1","0","0","0",-2.33340032746458,"0","0","F",10,"Children"
"10933896","coordination",9,0.6,1748.4466664505,1317.39999999999,0.214285714285714,10.585046728972,0.6,15,0,0,"ver1","0","0","0",-2.33340032746458,"0","0","F",10,"Children"
"10933896","lottery",6,0.4,2458.11333319982,1976,0.214285714285714,9.33333333333333,0.4,15,0,0,"ver1","0","0","0",-2.33340032746458,"0","0","F",10,"Children"
"10933897","competition",12,0.8,1318.27999999365,1364.70000009537,0.214285714285714,7.49034267912773,0.8,15,0,0,"ver1","0","0","0",-2.02036082530353,"0","0","M",10,"Children"
"10933897","coordination",7,0.466666666666667,1810.2800000159,1772.10000004768,0.5,9.82741433021807,0.466666666666667,15,0,0,"ver1","0","0","0",-2.02036082530353,"0","0","M",10,"Children"
"10933897","lottery",3,0.2,2368.64666666349,2169.60000004769,0.214285714285714,9.03333333333333,0.2,15,0,0,"ver1","0","0","0",-2.02036082530353,"0","0","M",10,"Children"
"10934054","competition",8,0.533333333333333,3010.53999996503,2277.20000004768,0.428571428571429,7.46168224299065,0.533333333333333,15,0,0,"ver1","0","0","0",-1.3104427039042,"0","0","M",10,"Children"
"10934054","coordination",7,0.466666666666667,1360.59999994278,1331.9000000477,0.214285714285714,10.9077881619938,0.466666666666667,15,0,0,"ver1","0","0","0",-1.3104427039042,"0","0","M",10,"Children"
"10934054","lottery",8,0.533333333333333,1715.05333329201,1502.90000004768,0.357142857142857,8.93333333333333,0.533333333333333,15,0,0,"ver1","0","0","0",-1.3104427039042,"0","0","M",10,"Children"
"10934055","competition",8,0.533333333333333,1855.10666662216,1617.10000000003,0.0714285714285714,8.12336448598131,0.533333333333333,15,0,0,"ver1","0","0","0",-1.10950569059401,"0","0","M",10,"Children"
"10934055","coordination",9,0.6,2398.26666664442,1832.5,0.0714285714285714,11.018691588785,0.6,15,0,0,"ver1","0","0","0",-1.10950569059401,"0","0","M",10,"Children"
"10934055","lottery",9,0.6,2331.67333329837,1732.7,0.5,8.76666666666667,0.6,15,0,0,"ver1","0","0","0",-1.10950569059401,"0","0","M",10,"Children"
"10934056","competition",5,0.333333333333333,3120.28000005086,2435.50000014307,0.214285714285714,8.26604361370716,0.333333333333333,15,0,0,"ver1","0","0","0",-1.10576391895575,"0","0","M",10,"Children"
